ICD_10_CD,disease_name,age_group,year,week,count
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,12,15
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,12,8
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,12,1
B18.2,Hepatitis C (Acute & Chronic),80+ years,2012,12,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,13,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,13,7
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,13,11
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,13,3
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,13,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,14,3
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,14,1
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,14,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,14,7
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,14,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,15,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,15,8
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,15,12
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,15,7
B18.2,Hepatitis C (Acute & Chronic),80+ years,2012,15,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,16,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,16,1
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,16,15
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,16,4
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,16,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,17,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,17,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,17,13
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,17,2
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,17,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,18,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,18,6
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,18,13
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,18,6
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,18,2
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,19,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,19,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,19,13
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,19,3
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,19,2
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,20,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,20,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,20,8
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,20,9
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,20,8
B18.2,Hepatitis C (Acute & Chronic),80+ years,2012,20,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,21,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,21,7
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,21,15
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,21,3
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,22,6
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,22,6
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,22,5
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,23,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,23,6
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,23,12
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,23,6
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,24,3
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,24,7
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,24,7
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,24,7
B18.2,Hepatitis C (Acute & Chronic),1-4 years,2012,25,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,25,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,25,9
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,25,1
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,25,3
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,26,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,26,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,26,11
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,26,3
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,26,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,27,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,27,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,27,6
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,27,3
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,27,1
B18.2,Hepatitis C (Acute & Chronic),10-14 years,2012,28,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,28,5
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,28,6
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,28,6
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,28,2
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,28,1
B18.2,Hepatitis C (Acute & Chronic),80+ years,2012,28,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,29,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,29,6
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,29,5
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,29,5
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,29,5
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,29,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,30,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,30,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,30,15
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,30,8
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,30,1
B18.2,Hepatitis C (Acute & Chronic),80+ years,2012,30,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,31,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,31,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,31,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,31,13
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,31,5
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,31,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,32,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,32,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,32,6
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,32,4
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,33,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,33,13
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,33,7
B18.2,Hepatitis C (Acute & Chronic),80+ years,2012,33,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,34,7
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,34,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,34,3
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,35,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,35,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,35,7
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,35,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,36,14
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,36,8
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,37,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,37,3
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,37,7
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,37,9
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,37,9
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,38,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,38,3
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,38,7
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,38,10
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,38,5
B18.2,Hepatitis C (Acute & Chronic),5-9 years,2012,38,1
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,38,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,39,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,39,5
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,39,14
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,39,5
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,40,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,40,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,40,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,40,11
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,40,8
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,40,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,41,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,41,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,41,12
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,41,7
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,41,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,42,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,42,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,42,16
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,42,9
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,42,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,43,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,43,11
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,43,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,43,9
B18.2,Hepatitis C (Acute & Chronic),80+ years,2012,43,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,44,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,44,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,44,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,44,14
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,44,3
B18.2,Hepatitis C (Acute & Chronic),1-4 years,2012,45,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,45,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,45,6
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,45,6
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,45,6
B18.2,Hepatitis C (Acute & Chronic),5-9 years,2012,45,1
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,45,2
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,46,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,46,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,46,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,46,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,46,5
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,46,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,47,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,47,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,47,8
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,47,16
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,47,8
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,48,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,48,1
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,48,7
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,48,8
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,48,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,49,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,49,14
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,49,4
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,49,3
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,50,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,50,5
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,50,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,50,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,51,3
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,51,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,51,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,51,6
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,51,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2012,52,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2012,52,5
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2012,52,4
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,52,2
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2012,52,3
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2012,53,1
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2012,53,3
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,0,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,0,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,0,4
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,0,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,1,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,1,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,1,7
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,1,4
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,1,2
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2013,2,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,2,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,2,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,2,9
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,2,4
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,2,3
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,3,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,3,12
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,3,9
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,3,2
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2013,4,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,4,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,4,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,4,16
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,4,6
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,4,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2013,5,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,5,4
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,5,1
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,5,14
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,5,5
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,5,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,6,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,6,5
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,6,15
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,6,6
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,6,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,7,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,7,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,7,7
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,7,5
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,7,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,8,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,8,1
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,8,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,8,5
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,8,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,9,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,9,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,9,15
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,9,4
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,9,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,10,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,10,5
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,10,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,10,6
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,10,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,11,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,11,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,11,13
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,11,9
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,12,7
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,12,12
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,12,3
B18.2,Hepatitis C (Acute & Chronic),80+ years,2013,12,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,13,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,13,5
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,13,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,13,4
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,13,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2013,14,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,14,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,14,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,14,14
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,14,10
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,14,2
B18.2,Hepatitis C (Acute & Chronic),80+ years,2013,14,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,15,2
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,15,12
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,15,5
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,16,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,16,16
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,16,10
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,16,3
B18.2,Hepatitis C (Acute & Chronic),80+ years,2013,16,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,17,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,17,6
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,17,8
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,17,8
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2013,18,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,18,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,18,6
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,18,7
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,18,8
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,18,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,19,5
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,19,6
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,19,5
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,20,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,20,16
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,20,7
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2013,21,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,21,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,21,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,21,6
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,21,10
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,21,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,22,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,22,5
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,22,8
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,22,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,23,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,23,5
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,23,10
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,23,9
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,23,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2013,24,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,24,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,24,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,24,12
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,24,6
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,24,1
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2013,25,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,25,3
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,25,6
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,25,15
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,25,11
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,25,2
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2013,26,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,26,4
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,26,8
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,26,13
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,26,5
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,26,1
B18.2,Hepatitis C (Acute & Chronic),10-14 years,2013,27,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,27,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,27,7
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,27,4
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,27,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,28,5
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,28,6
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,28,6
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,28,7
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,28,3
B18.2,Hepatitis C (Acute & Chronic),15-19 years,2013,29,2
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,29,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,29,4
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,29,10
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,29,4
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,29,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,30,3
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,30,8
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,30,9
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,30,10
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,30,3
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,31,2
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,31,3
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,31,9
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,31,6
B18.2,Hepatitis C (Acute & Chronic),65-79 years,2013,31,1
B18.2,Hepatitis C (Acute & Chronic),80+ years,2013,31,1
B18.2,Hepatitis C (Acute & Chronic),20-24 years,2013,32,1
B18.2,Hepatitis C (Acute & Chronic),25-34 years,2013,32,6
B18.2,Hepatitis C (Acute & Chronic),35-54 years,2013,32,9
B18.2,Hepatitis C (Acute & Chronic),55-64 years,2013,32,7
