# Weekly All Cause, Pneumonia, and Influenza Mortality for London, United Kingdom from 1842-1950.
# This spreadsheet was created 28 March 2011 by Kelly Hancock.
# From the 13th week of 1902 until the end of 1910 ""pneumonia"" becomes a summation of lobar, broncho, epidemic and not defined.
# From 1910 until 1940 ""pneumonia"" becomes a summation of broncho pneumonia, lobar pneumonia, and pneumonia type not distinguished.
# From 1940 on pneumonia is entered as pneumonia all forms and no longer requires summation.
year.from,month.from,day.from,year.to,month.to,day.to,week.number,numdate,death.all.causes.all.ages,influenza,pneumonia,,,,
1899,8,12,1899,8,19,33,1899.63287671233,2208,4,75,,,,
1899,8,19,1899,8,26,34,1899.65205479452,2100,3,73,,,,
1899,8,26,1899,9,2,35,1899.67123287671,1931,1,76,,,,
1899,9,2,1899,9,9,36,1899.6904109589,1934,3,93,,,,
1899,9,9,1899,9,16,37,1899.7095890411,1643,4,61,,,,
1899,9,16,1899,9,23,38,1899.72876712329,1649,4,69,,,,
1899,9,23,1899,9,30,39,1899.74794520548,1456,6,63,,,,
1899,9,30,1899,10,7,40,1899.76712328767,1564,5,91,,,,
1899,10,7,1899,10,14,41,1899.78630136986,1638,13,103,,,,
1899,10,14,1899,10,21,42,1899.80547945205,1567,5,111,,,,
1899,10,21,1899,10,28,43,1899.82465753425,1844,18,161,,,,
1899,10,28,1899,11,4,44,1899.84383561644,1626,19,162,,,,
1899,11,4,1899,11,11,45,1899.86301369863,1506,14,149,,,,
1899,11,11,1899,11,18,46,1899.88219178082,1528,18,122,,,,
1899,11,18,1899,11,25,47,1899.90136986301,1526,12,139,,,,
1899,11,25,1899,12,2,48,1899.92054794521,1695,17,154,,,,
1899,12,2,1899,12,9,49,1899.9397260274,1957,42,201,,,,
1899,12,9,1899,12,16,50,1899.95890410959,2078,38,200,,,,
1899,12,16,1899,12,23,51,1899.97808219178,2607,69,268,,,,
1899,12,23,1899,12,30,52,1899.99726027397,3067,193,334,,,,
1899,12,30,1900,1,6,1,1900.01643835616,3266,316,368,,,,
1900,1,6,1900,1,13,2,1900.03561643836,2930,340,314,,,,
1900,1,13,1900,1,20,3,1900.05479452055,2365,208,218,,,,
1900,1,20,1900,1,27,4,1900.07397260274,1950,152,168,,,,
1900,1,27,1900,2,3,5,1900.09315068493,1722,109,150,,,,
1900,2,3,1900,2,10,6,1900.11232876712,1792,63,137,,,,
1900,2,10,1900,2,17,7,1900.13150684931,2013,74,167,,,,
1900,2,17,1900,2,24,8,1900.15068493151,1894,52,166,,,,
1900,2,24,1900,3,3,9,1900.1698630137,1668,42,146,,,,
1900,3,3,1900,3,10,10,1900.18904109589,1652,37,155,,,,
1900,3,10,1900,3,17,11,1900.20821917808,1659,26,153,,,,
1900,3,17,1900,3,24,12,1900.22739726027,1817,25,184,,,,
1900,3,24,1900,3,31,13,1900.24657534247,1785,26,187,,,,
1900,3,31,1900,4,7,14,1900.26575342466,1932,44,198,,,,
1900,4,7,1900,4,14,15,1900.28493150685,1844,42,233,,,,
1900,4,14,1900,4,21,16,1900.30410958904,1811,60,233,,,,
1900,4,21,1900,4,28,17,1900.32328767123,1721,39,217,,,,
1900,4,28,1900,5,5,18,1900.34246575342,1675,27,214,,,,
1900,5,5,1900,5,12,19,1900.36164383562,1446,26,145,,,,
1900,5,12,1900,5,19,20,1900.38082191781,1437,13,124,,,,
1900,5,19,1900,5,26,21,1900.4,1440,19,126,,,,
1900,5,26,1900,6,2,22,1900.41917808219,1497,14,126,,,,
1900,6,2,1900,6,9,23,1900.43835616438,1398,12,161,,,,
1900,6,9,1900,6,16,24,1900.45753424658,1533,11,149,,,,
1900,6,16,1900,6,23,25,1900.47671232877,1171,7,110,,,,
1900,6,23,1900,6,30,26,1900.49589041096,1274,3,98,,,,
1900,6,30,1900,7,7,27,1900.51506849315,1191,2,76,,,,
1900,7,7,1900,7,14,28,1900.53424657534,1252,4,72,,,,
1900,7,14,1900,7,21,29,1900.55342465753,1417,6,92,,,,
1900,7,21,1900,7,28,30,1900.57260273973,1846,3,99,,,,
1900,7,28,1900,8,4,31,1900.59178082192,1768,2,75,,,,
1900,8,4,1900,8,11,32,1900.61095890411,1804,1,57,,,,
1900,8,11,1900,8,18,33,1900.6301369863,1707,2,53,,,,
1900,8,18,1900,8,25,34,1900.64931506849,1691,3,77,,,,
1900,8,25,1900,9,1,35,1900.66849315068,1776,1,66,,,,
1900,9,1,1900,9,8,36,1900.68767123288,1582,5,50,,,,
1900,9,8,1900,9,15,37,1900.70684931507,1470,3,64,,,,
1900,9,15,1900,9,22,38,1900.72602739726,1450,4,105,,,,
1900,9,22,1900,9,29,39,1900.74520547945,1471,6,95,,,,
1900,9,29,1900,10,6,40,1900.76438356164,1391,2,74,,,,
1900,10,6,1900,10,13,41,1900.78356164384,1305,5,68,,,,
1900,10,13,1900,10,20,42,1900.80273972603,1392,1,81,,,,
1900,10,20,1900,10,27,43,1900.82191780822,1403,4,94,,,,
1900,10,27,1900,11,3,44,1900.84109589041,1466,0,118,,,,
1900,11,3,1900,11,10,45,1900.8602739726,1498,12,132,,,,
1900,11,10,1900,11,17,46,1900.87945205479,1505,17,142,,,,
1900,11,17,1900,11,24,47,1900.89863013699,1515,12,139,,,,
1900,11,24,1900,12,1,48,1900.91780821918,1572,14,165,,,,
1900,12,1,1900,12,8,49,1900.93698630137,1544,15,152,,,,
1900,12,8,1900,12,15,50,1900.95616438356,1454,15,136,,,,
1900,12,15,1900,12,22,51,1900.97534246575,1382,9,125,,,,
1900,12,22,1900,12,29,52,1900.99452054795,1466,7,126,,,,
1900,12,29,1901,1,5,1,1901.01369863014,1593,10,136,,,,
1901,1,5,1901,1,12,2,1901.03287671233,1750,10,135,,,,
1901,1,12,1901,1,19,3,1901.05205479452,1666,20,140,,,,
1901,1,19,1901,1,26,4,1901.07123287671,1568,17,151,,,,
1901,1,26,1901,2,2,5,1901.0904109589,1438,15,114,,,,
1901,2,2,1901,2,9,6,1901.1095890411,1668,12,140,,,,
1901,2,9,1901,2,16,7,1901.12876712329,1719,16,143,,,,
1901,2,16,1901,2,23,8,1901.14794520548,1853,32,159,,,,
1901,2,23,1901,3,2,9,1901.16712328767,1865,35,186,,,,
1901,3,2,1901,3,9,10,1901.18630136986,1723,39,197,,,,
1901,3,9,1901,3,16,11,1901.20547945205,1571,30,148,,,,
1901,3,16,1901,3,23,12,1901.22465753425,1588,30,126,,,,
1901,3,23,1901,3,30,13,1901.24383561644,1645,26,156,,,,
1901,3,30,1901,4,6,14,1901.26301369863,1573,18,143,,,,
1901,4,6,1901,4,13,15,1901.28219178082,1633,27,152,,,,
1901,4,13,1901,4,20,16,1901.30136986301,1564,31,153,,,,
1901,4,20,1901,4,27,17,1901.32054794521,1552,29,134,,,,
1901,4,27,1901,5,4,18,1901.3397260274,1454,19,128,,,,
1901,5,4,1901,5,11,19,1901.35890410959,1386,17,115,,,,
1901,5,11,1901,5,18,20,1901.37808219178,1375,16,128,,,,
1901,5,18,1901,5,25,21,1901.39726027397,1364,6,90,,,,
1901,5,25,1901,6,1,22,1901.41643835616,1345,10,116,,,,
1901,6,1,1901,6,8,23,1901.43561643836,1236,5,98,,,,
1901,6,8,1901,6,15,24,1901.45479452055,1191,9,88,,,,
1901,6,15,1901,6,22,25,1901.47397260274,1204,8,72,,,,
1901,6,22,1901,6,29,26,1901.49315068493,1210,6,73,,,,
1901,6,29,1901,7,6,27,1901.51232876712,1256,4,98,,,,
1901,7,6,1901,7,13,28,1901.53150684932,1237,3,76,,,,
1901,7,13,1901,7,20,29,1901.55068493151,1411,8,73,,,,
1901,7,20,1901,7,27,30,1901.5698630137,1582,3,80,,,,
1901,7,27,1901,8,3,31,1901.58904109589,1747,5,67,,,,
1901,8,3,1901,8,10,32,1901.60821917808,1636,2,60,,,,
1901,8,10,1901,8,17,33,1901.62739726027,1705,3,56,,,,
1901,8,17,1901,8,24,34,1901.64657534247,1676,2,73,,,,
1901,8,24,1901,8,31,35,1901.66575342466,1623,2,56,,,,
1901,8,31,1901,9,7,36,1901.68493150685,1471,4,67,,,,
1901,9,7,1901,9,14,37,1901.70410958904,1398,2,58,,,,
1901,9,14,1901,9,21,38,1901.72328767123,1360,4,59,,,,
1901,9,21,1901,9,28,39,1901.74246575342,1304,3,59,,,,
1901,9,28,1901,10,5,40,1901.76164383562,1280,3,51,,,,
1901,10,5,1901,10,12,41,1901.78082191781,1309,8,95,,,,
1901,10,12,1901,10,19,42,1901.8,1394,4,95,,,,
1901,10,19,1901,10,26,43,1901.81917808219,1404,2,107,,,,
1901,10,26,1901,11,2,44,1901.83835616438,1516,9,128,,,,
1901,11,2,1901,11,9,45,1901.85753424658,1688,12,158,,,,
1901,11,9,1901,11,16,46,1901.87671232877,1744,14,167,,,,
1901,11,16,1901,11,23,47,1901.89589041096,1939,11,187,,,,
1901,11,23,1901,11,30,48,1901.91506849315,1785,7,185,,,,
1901,11,30,1901,12,7,49,1901.93424657534,1698,12,159,,,,
1901,12,7,1901,12,14,50,1901.95342465753,1612,8,181,,,,
1901,12,14,1901,12,21,51,1901.97260273973,1626,23,154,,,,
1901,12,21,1901,12,28,52,1901.99178082192,1792,13,151,,,,
1901,12,28,1902,1,4,1,1902.01095890411,1810,14,,,,,
1902,1,4,1902,1,11,2,1902.0301369863,1633,22,84,,,,
1902,1,11,1902,1,18,3,1902.04931506849,1583,23,46,,,,
1902,1,18,1902,1,25,4,1902.06849315068,1571,18,68,,,,
1902,1,25,1902,2,1,5,1902.08767123288,1652,26,75,,,,
1902,2,1,1902,2,8,6,1902.10684931507,1978,40,91,,,,
1902,2,8,1902,2,15,7,1902.12602739726,2277,51,110,,,,
1902,2,15,1902,2,22,8,1902.14520547945,2569,107,157,,,,
1902,2,22,1902,3,1,9,1902.16438356164,2477,103,134,,,,
1902,3,1,1902,3,8,10,1902.18356164384,2159,89,106,,,,
1902,3,8,1902,3,15,11,1902.20273972603,1936,67,93,,,,
1902,3,15,1902,3,22,12,1902.22191780822,1649,39,79,,,,
1902,3,22,1902,3,29,13,1902.24109589041,1614,30,147,,,,
1902,3,29,1902,4,5,14,1902.2602739726,1571,19,133,,,,
1902,4,5,1902,4,12,15,1902.27945205479,1523,14,137,,,,
1902,4,12,1902,4,19,16,1902.29863013699,1587,26,140,,,,
1902,4,19,1902,4,26,17,1902.31780821918,1528,14,140,,,,
1902,4,26,1902,5,3,18,1902.33698630137,1381,12,130,,,,
1902,5,3,1902,5,10,19,1902.35616438356,1456,15,124,,,,
1902,5,10,1902,5,17,20,1902.37534246575,1423,17,92,,,,
1902,5,17,1902,5,24,21,1902.39452054795,1439,11,103,,,,
1902,5,24,1902,5,31,22,1902.41369863014,1454,13,139,,,,
1902,5,31,1902,6,7,23,1902.43287671233,1305,5,101,,,,
1902,6,7,1902,6,14,24,1902.45205479452,1243,6,93,,,,
1902,6,14,1902,6,21,25,1902.47123287671,1266,3,90,,,,
1902,6,21,1902,6,28,26,1902.4904109589,1251,5,99,,,,
1902,6,28,1902,7,5,27,1902.5095890411,1325,2,83,,,,
1902,7,5,1902,7,12,28,1902.52876712329,1280,10,78,,,,
1902,7,12,1902,7,19,29,1902.54794520548,1236,3,78,,,,
1902,7,19,1902,7,26,30,1902.56712328767,1260,2,63,,,,
1902,7,26,1902,8,2,31,1902.58630136986,1164,2,69,,,,
1902,8,2,1902,8,9,32,1902.60547945205,1176,0,69,,,,
1902,8,9,1902,8,16,33,1902.62465753425,1385,4,72,,,,
1902,8,16,1902,8,23,34,1902.64383561644,1269,3,69,,,,
1902,8,23,1902,8,30,35,1902.66301369863,1385,4,71,,,,
1902,8,30,1902,9,6,36,1902.68219178082,1477,5,64,,,,
1902,9,6,1902,9,13,37,1902.70136986301,1471,1,69,,,,
1902,9,13,1902,9,20,38,1902.72054794521,1520,3,70,,,,
1902,9,20,1902,9,27,39,1902.7397260274,1489,5,66,,,,
1902,9,27,1902,10,4,40,1902.75890410959,1381,4,83,,,,
1902,10,4,1902,10,11,41,1902.77808219178,1552,6,118,,,,
1902,10,11,1902,10,18,42,1902.79726027397,1496,13,110,,,,
1902,10,18,1902,10,25,43,1902.81643835616,1407,6,159,,,,
1902,10,25,1902,11,1,44,1902.83561643836,1433,10,147,,,,
1902,11,1,1902,11,8,45,1902.85479452055,1501,23,146,,,,
1902,11,8,1902,11,15,46,1902.87397260274,1558,9,152,,,,
1902,11,15,1902,11,22,47,1902.89315068493,1532,20,178,,,,
1902,11,22,1902,11,29,48,1902.91232876712,1708,13,163,,,,
1902,11,29,1902,12,6,49,1902.93150684932,1506,13,164,,,,
1902,12,6,1902,12,13,50,1902.95068493151,1682,21,148,,,,
1902,12,13,1902,12,20,51,1902.9698630137,1720,37,144,,,,
1902,12,20,1902,12,27,52,1902.98904109589,1458,28,144,,,,
1902,12,27,1903,1,3,53,1903.00821917808,1834,37,89,,,,
1903,1,3,1903,1,10,1,1903.02739726027,1660,39,74,,,,
1903,1,10,1903,1,17,2,1903.04657534247,1545,34,55,,,,
1903,1,17,1903,1,24,3,1903.06575342466,1848,43,63,,,,
1903,1,24,1903,1,31,4,1903.08493150685,1569,25,57,,,,
1903,1,31,1903,2,7,5,1903.10410958904,1558,39,53,,,,
1903,2,7,1903,2,14,6,1903.12328767123,1504,24,55,,,,
1903,2,14,1903,2,21,7,1903.14246575342,1556,25,69,,,,
1903,2,21,1903,2,28,8,1903.16164383562,1444,15,60,,,,
1903,2,28,1903,3,7,9,1903.18082191781,1450,31,51,,,,
1903,3,7,1903,3,14,10,1903.2,1443,20,43,,,,
1903,3,14,1903,3,21,11,1903.21917808219,1521,14,74,,,,
1903,3,21,1903,3,28,12,1903.23835616438,1461,24,48,,,,
1903,3,28,1903,4,4,13,1903.25753424658,1386,17,121,,,,
1903,4,4,1903,4,11,14,1903.27671232877,1345,17,127,,,,
1903,4,11,1903,4,18,15,1903.29589041096,1422,8,127,,,,
1903,4,18,1903,4,25,16,1903.31506849315,1483,12,141,,,,
1903,4,25,1903,5,2,17,1903.33424657534,1533,10,130,,,,
1903,5,2,1903,5,9,18,1903.35342465753,1387,11,145,,,,
1903,5,9,1903,5,16,19,1903.37260273973,1278,17,121,,,,
1903,5,16,1903,5,23,20,1903.39178082192,1313,8,95,,,,
1903,5,23,1903,5,30,21,1903.41095890411,1232,14,111,,,,
1903,5,30,1903,6,6,22,1903.4301369863,1229,5,102,,,,
1903,6,6,1903,6,13,23,1903.44931506849,1095,12,91,,,,
1903,6,13,1903,6,20,24,1903.46849315068,1162,6,78,,,,
1903,6,20,1903,6,27,25,1903.48767123288,1197,7,81,,,,
1903,6,27,1903,7,4,26,1903.50684931507,1234,4,92,,,,
1903,7,4,1903,7,11,27,1903.52602739726,1185,7,78,,,,
1903,7,11,1903,7,18,28,1903.54520547945,1145,7,61,,,,
1903,7,18,1903,7,25,29,1903.56438356164,1128,8,86,,,,
1903,7,25,1903,8,1,30,1903.58356164384,1191,4,65,,,,
1903,8,1,1903,8,8,31,1903.60273972603,1149,2,63,,,,
1903,8,8,1903,8,15,32,1903.62191780822,1256,4,63,,,,
1903,8,15,1903,8,22,33,1903.64109589041,1272,3,65,,,,
1903,8,22,1903,8,29,34,1903.6602739726,1266,1,68,,,,
1903,8,29,1903,9,5,35,1903.67945205479,1245,1,70,,,,
1903,9,5,1903,9,12,36,1903.69863013699,1344,1,71,,,,
1903,9,12,1903,9,19,37,1903.71780821918,1402,3,72,,,,
1903,9,19,1903,9,26,38,1903.73698630137,1365,5,78,,,,
1903,9,26,1903,10,3,39,1903.75616438356,1244,5,88,,,,
1903,10,3,1903,10,10,40,1903.77534246575,1283,4,78,,,,
1903,10,10,1903,10,17,41,1903.79452054795,1351,4,95,,,,
1903,10,17,1903,10,24,42,1903.81369863014,1333,1,92,,,,
1903,10,24,1903,10,31,43,1903.83287671233,1460,5,132,,,,
1903,10,31,1903,11,7,44,1903.85205479452,1426,3,145,,,,
1903,11,7,1903,11,14,45,1903.87123287671,1476,10,157,,,,
1903,11,14,1903,11,21,46,1903.8904109589,1473,9,160,,,,
1903,11,21,1903,11,28,47,1903.9095890411,1536,14,199,,,,
1903,11,28,1903,12,5,48,1903.92876712329,1578,11,165,,,,
1903,12,5,1903,12,12,49,1903.94794520548,1669,10,183,,,,
1903,12,12,1903,12,19,50,1903.96712328767,1486,16,158,,,,
1903,12,19,1903,12,26,51,1903.98630136986,1204,7,132,,,,
1903,12,26,1904,1,2,52,1904.00547945205,1866,18,176,,,,
1904,1,2,1904,1,9,1,1904.02465753425,1731,17,185,,,,
1904,1,9,1904,1,16,2,1904.04383561644,1677,21,189,,,,
1904,1,16,1904,1,23,3,1904.06301369863,1549,17,145,,,,
1904,1,23,1904,1,30,4,1904.08219178082,1734,12,171,,,,
1904,1,30,1904,2,6,5,1904.10136986301,1554,14,157,,,,
1904,2,6,1904,2,13,6,1904.12054794521,1574,12,159,,,,
1904,2,13,1904,2,20,7,1904.1397260274,1589,25,154,,,,
1904,2,20,1904,2,27,8,1904.15890410959,1467,11,142,,,,
1904,2,27,1904,3,5,9,1904.17808219178,1594,12,169,,,,
1904,3,5,1904,3,12,10,1904.19726027397,1796,24,179,,,,
1904,3,12,1904,3,19,11,1904.21643835616,1680,20,170,,,,
1904,3,19,1904,3,26,12,1904.23561643836,1645,18,188,,,,
1904,3,26,1904,4,2,13,1904.25479452055,1672,17,158,,,,
1904,4,2,1904,4,9,14,1904.27397260274,1659,20,166,,,,
1904,4,9,1904,4,16,15,1904.29315068493,1490,17,139,,,,
1904,4,16,1904,4,23,16,1904.31232876712,1429,8,127,,,,
1904,4,23,1904,4,30,17,1904.33150684932,1392,14,124,,,,
1904,4,30,1904,5,7,18,1904.35068493151,1325,10,110,,,,
1904,5,7,1904,5,14,19,1904.3698630137,1454,12,115,,,,
1904,5,14,1904,5,21,20,1904.38904109589,1349,5,105,,,,
1904,5,21,1904,5,28,21,1904.40821917808,1274,8,108,,,,
1904,5,28,1904,6,4,22,1904.42739726027,1179,4,108,,,,
1904,6,4,1904,6,11,23,1904.44657534247,1187,4,93,,,,
1904,6,11,1904,6,18,24,1904.46575342466,1142,5,85,,,,
1904,6,18,1904,6,25,25,1904.48493150685,1143,4,77,,,,
1904,6,25,1904,7,2,26,1904.50410958904,1148,3,86,,,,
1904,7,2,1904,7,9,27,1904.52328767123,1154,6,83,,,,
1904,7,9,1904,7,16,28,1904.54246575342,1152,4,93,,,,
1904,7,16,1904,7,23,29,1904.56164383562,1320,2,84,,,,
1904,7,23,1904,7,30,30,1904.58082191781,1423,2,70,,,,
1904,7,30,1904,8,6,31,1904.6,1745,1,58,,,,
1904,8,6,1904,8,13,32,1904.61917808219,1912,0,74,,,,
1904,8,13,1904,8,20,33,1904.63835616438,1873,4,66,,,,
1904,8,20,1904,8,27,34,1904.65753424658,1682,1,66,,,,
1904,8,27,1904,9,3,35,1904.67671232877,1459,2,59,,,,
1904,9,3,1904,9,10,36,1904.69589041096,1354,2,68,,,,
1904,9,10,1904,9,17,37,1904.71506849315,1360,3,82,,,,
1904,9,17,1904,9,24,38,1904.73424657534,1223,2,97,,,,
1904,9,24,1904,10,1,39,1904.75342465753,1279,9,82,,,,
1904,10,1,1904,10,8,40,1904.77260273973,1243,10,81,,,,
1904,10,8,1904,10,15,41,1904.79178082192,1270,22,100,,,,
1904,10,15,1904,10,22,42,1904.81095890411,1476,16,124,,,,
1904,10,22,1904,10,29,43,1904.8301369863,1311,29,144,,,,
1904,10,29,1904,11,5,44,1904.84931506849,1330,25,127,,,,
1904,11,5,1904,11,12,45,1904.86849315069,1357,24,153,,,,
1904,11,12,1904,11,19,46,1904.88767123288,1505,18,186,,,,
1904,11,19,1904,11,26,47,1904.90684931507,1502,30,157,,,,
1904,11,26,1904,12,3,48,1904.92602739726,1932,26,208,,,,
1904,12,3,1904,12,10,49,1904.94520547945,1613,30,180,,,,
1904,12,10,1904,12,17,50,1904.96438356164,1696,45,215,,,,
1904,12,17,1904,12,24,51,1904.98356164384,1572,40,180,,,,
1904,12,24,1904,12,31,52,1905.00273972603,1886,23,163,,,,
1904,12,31,1905,1,7,1,1905.01917808219,1665,27,168,,,,
1905,1,7,1905,1,14,2,1905.03835616438,1424,22,127,,,,
1905,1,14,1905,1,21,3,1905.05753424658,1492,21,139,,,,
1905,1,21,1905,1,28,4,1905.07671232877,1700,24,195,,,,
1905,1,28,1905,2,4,5,1905.09589041096,1576,15,164,,,,
1905,2,4,1905,2,11,6,1905.11506849315,1580,32,171,,,,
1905,2,11,1905,2,18,7,1905.13424657534,1506,40,167,,,,
1905,2,18,1905,2,25,8,1905.15342465753,1436,33,160,,,,
1905,2,25,1905,3,4,9,1905.17260273973,1535,25,149,,,,
1905,3,4,1905,3,11,10,1905.19178082192,1543,31,174,,,,
1905,3,11,1905,3,18,11,1905.21095890411,1398,32,146,,,,
1905,3,18,1905,3,25,12,1905.2301369863,1376,31,148,,,,
1905,3,25,1905,4,1,13,1905.24931506849,1357,22,154,,,,
1905,4,1,1905,4,8,14,1905.26849315068,1419,24,160,,,,
1905,4,8,1905,4,15,15,1905.28767123288,1443,10,157,,,,
1905,4,15,1905,4,22,16,1905.30684931507,1342,19,153,,,,
1905,4,22,1905,4,29,17,1905.32602739726,1426,16,168,,,,
1905,4,29,1905,5,6,18,1905.34520547945,1304,18,134,,,,
1905,5,6,1905,5,13,19,1905.36438356164,1324,10,139,,,,
1905,5,13,1905,5,20,20,1905.38356164384,1268,12,131,,,,
1905,5,20,1905,5,27,21,1905.40273972603,1311,17,126,,,,
1905,5,27,1905,6,3,22,1905.42191780822,1319,7,139,,,,
1905,6,3,1905,6,10,23,1905.44109589041,1236,10,123,,,,
1905,6,10,1905,6,17,24,1905.4602739726,1191,4,116,,,,
1905,6,17,1905,6,24,25,1905.47945205479,1047,2,91,,,,
1905,6,24,1905,7,1,26,1905.49863013699,1080,4,94,,,,
1905,7,1,1905,7,8,27,1905.51780821918,1006,7,58,,,,
1905,7,8,1905,7,15,28,1905.53698630137,1047,3,56,,,,
1905,7,15,1905,7,22,29,1905.55616438356,1137,0,75,,,,
1905,7,22,1905,7,29,30,1905.57534246575,1285,2,70,,,,
1905,7,29,1905,8,5,31,1905.59452054795,1404,0,69,,,,
1905,8,5,1905,8,12,32,1905.61369863014,1555,2,66,,,,
1905,8,12,1905,8,19,33,1905.63287671233,1523,4,69,,,,
1905,8,19,1905,8,26,34,1905.65205479452,1497,3,74,,,,
1905,8,26,1905,9,2,35,1905.67123287671,1548,2,71,,,,
1905,9,2,1905,9,9,36,1905.6904109589,1432,2,86,,,,
1905,9,9,1905,9,16,37,1905.7095890411,1197,3,65,,,,
1905,9,16,1905,9,23,38,1905.72876712329,1195,6,73,,,,
1905,9,23,1905,9,30,39,1905.74794520548,1251,3,91,,,,
1905,9,30,1905,10,7,40,1905.76712328767,1189,10,85,,,,
1905,10,7,1905,10,14,41,1905.78630136986,1255,11,90,,,,
1905,10,14,1905,10,21,42,1905.80547945205,1331,4,136,,,,
1905,10,21,1905,10,28,43,1905.82465753425,1433,13,129,,,,
1905,10,28,1905,11,4,44,1905.84383561644,1494,11,163,,,,
1905,11,4,1905,11,11,45,1905.86301369863,1489,11,174,,,,
1905,11,11,1905,11,18,46,1905.88219178082,1552,12,214,,,,
1905,11,18,1905,11,25,47,1905.90136986301,1739,15,208,,,,
1905,11,25,1905,12,2,48,1905.92054794521,1623,6,233,,,,
1905,12,2,1905,12,9,49,1905.9397260274,1460,21,184,,,,
1905,12,9,1905,12,16,50,1905.95890410959,1725,13,186,,,,
1905,12,16,1905,12,23,51,1905.97808219178,1746,10,262,,,,
1905,12,23,1905,12,31,52,1905.99726027397,1602,8,185,,,,
1905,12,31,1906,1,6,1,1906.01643835616,1756,15,229,,,,
1906,1,6,1906,1,13,2,1906.03561643836,1585,20,177,,,,
1906,1,13,1906,1,20,3,1906.05479452055,1399,9,151,,,,
1906,1,20,1906,1,27,4,1906.07397260274,1382,12,119,,,,
1906,1,27,1906,2,3,5,1906.09315068493,1337,10,144,,,,
1906,2,3,1906,2,10,6,1906.11232876712,1346,10,132,,,,
1906,2,10,1906,2,17,7,1906.13150684931,1517,9,129,,,,
1906,2,17,1906,2,24,8,1906.15068493151,1585,15,152,,,,
1906,2,24,1906,3,3,9,1906.1698630137,1501,20,153,,,,
1906,3,3,1906,3,10,10,1906.18904109589,1468,31,136,,,,
1906,3,10,1906,3,17,11,1906.20821917808,1498,31,161,,,,
1906,3,17,1906,3,24,12,1906.22739726027,1433,16,153,,,,
1906,3,24,1906,3,31,13,1906.24657534247,1674,23,172,,,,
1906,3,31,1906,4,7,14,1906.26575342466,1525,21,157,,,,
1906,4,7,1906,4,14,15,1906.28493150685,1578,42,186,,,,
1906,4,14,1906,4,21,16,1906.30410958904,1742,43,222,,,,
1906,4,21,1906,4,28,17,1906.32328767123,1562,35,202,,,,
1906,4,28,1906,5,5,18,1906.34246575342,1446,21,145,,,,
1906,5,5,1906,5,12,19,1906.36164383562,1417,24,151,,,,
1906,5,12,1906,5,19,20,1906.38082191781,1269,25,148,,,,
1906,5,19,1906,5,26,21,1906.4,1156,12,124,,,,
1906,5,26,1906,6,2,22,1906.41917808219,1239,11,111,,,,
1906,6,2,1906,6,9,23,1906.43835616438,1149,11,90,,,,
1906,6,9,1906,6,16,24,1906.45753424658,1108,6,88,,,,
1906,6,16,1906,6,23,25,1906.47671232877,1205,7,79,,,,
1906,6,23,1906,6,30,26,1906.49589041096,1060,3,91,,,,
1906,6,30,1906,7,7,27,1906.51506849315,1113,5,77,,,,
1906,7,7,1906,7,14,28,1906.53424657534,1072,6,72,,,,
1906,7,14,1906,7,21,29,1906.55342465753,1054,8,81,,,,
1906,7,21,1906,7,28,30,1906.57260273973,1056,2,59,,,,
1906,7,28,1906,8,4,31,1906.59178082192,1272,5,59,,,,
1906,8,4,1906,8,11,32,1906.61095890411,1352,5,65,,,,
1906,8,11,1906,8,18,33,1906.6301369863,1584,4,74,,,,
1906,8,18,1906,8,25,34,1906.64931506849,1654,4,58,,,,
1906,8,25,1906,9,1,35,1906.66849315068,1570,4,56,,,,
1906,9,1,1906,9,8,36,1906.68767123288,1892,3,90,,,,
1906,9,8,1906,9,15,37,1906.70684931507,1589,3,70,,,,
1906,9,15,1906,9,22,38,1906.72602739726,1548,5,75,,,,
1906,9,22,1906,9,29,39,1906.74520547945,1422,4,83,,,,
1906,9,29,1906,10,6,40,1906.76438356164,1404,6,98,,,,
1906,10,6,1906,10,13,41,1906.78356164384,1295,10,91,,,,
1906,10,13,1906,10,20,42,1906.80273972603,1232,11,82,,,,
1906,10,20,1906,10,27,43,1906.82191780822,1209,9,81,,,,
1906,10,27,1906,11,3,44,1906.84109589041,1272,5,101,,,,
1906,11,3,1906,11,10,45,1906.8602739726,1328,8,119,,,,
1906,11,10,1906,11,17,46,1906.87945205479,1391,14,130,,,,
1906,11,17,1906,11,24,47,1906.89863013699,1453,21,156,,,,
1906,11,24,1906,12,1,48,1906.91780821918,1406,43,135,,,,
1906,12,1,1906,12,8,49,1906.93698630137,1482,37,176,,,,
1906,12,8,1906,12,15,50,1906.95616438356,1628,54,192,,,,
1906,12,15,1906,12,22,51,1906.97534246575,1886,82,244,,,,
1906,12,22,1906,12,29,52,1906.99452054795,1850,55,252,,,,
1906,12,29,1907,1,5,1,1907.01369863014,2231,87,320,,,,
1907,1,5,1907,1,12,2,1907.03287671233,1946,83,296,,,,
1907,1,12,1907,1,19,3,1907.05205479452,1678,73,217,,,,
1907,1,19,1907,1,26,4,1907.07123287671,1647,48,224,,,,
1907,1,26,1907,2,2,5,1907.0904109589,1895,49,233,,,,
1907,2,2,1907,2,9,6,1907.1095890411,1858,44,241,,,,
1907,2,9,1907,2,16,7,1907.12876712329,1819,49,229,,,,
