# Daily mortality in Canada, 1951-1999
# These data were extracted by Junling Ma from the Canadian Mortality Database (CMD) at Statistics Canada in Ottawa in January 2005.  They were released from StatCan premises with the permission of Jean-Marie Berthelot.
# The data are aggregated across the entire country for each day
# Censored data (<3) are replaced by 1
# The data columns are: pop = population of Canada as a whole, acm = all-cause mortality, rcm = mortality from respiratory and circulatory causes and pim = mortality from pneumonia and influenza
# Junling Ma's original file Canada_daily is a space-delimited plain text file.  This spreadsheet was created by Laxmi Pandit in Nov 2007
year,month,day,numdate,pop,acm,rcm,pim
1981,1,4,1981.01096,24822823,481,282,19
1981,1,5,1981.0137,24823637,551,328,29
1981,1,6,1981.01644,24824451,541,306,22
1981,1,7,1981.01918,24825264,554,337,27
1981,1,8,1981.02192,24826078,557,330,21
1981,1,9,1981.02466,24826892,517,293,19
1981,1,10,1981.0274,24827706,537,288,20
1981,1,11,1981.03014,24828520,498,287,24
1981,1,12,1981.03288,24829333,525,328,15
1981,1,13,1981.03562,24830147,519,299,26
1981,1,14,1981.03836,24830961,522,301,24
1981,1,15,1981.0411,24831775,502,295,23
1981,1,16,1981.04384,24832589,562,322,22
1981,1,17,1981.04658,24833403,534,280,17
1981,1,18,1981.04932,24834216,499,271,22
1981,1,19,1981.05205,24835030,511,295,24
1981,1,20,1981.05479,24835844,516,297,18
1981,1,21,1981.05753,24836658,520,292,25
1981,1,22,1981.06027,24837472,507,270,22
1981,1,23,1981.06301,24838285,484,271,18
1981,1,24,1981.06575,24839099,495,278,22
1981,1,25,1981.06849,24839913,483,280,18
1981,1,26,1981.07123,24840727,476,262,13
1981,1,27,1981.07397,24841541,523,309,22
1981,1,28,1981.07671,24842354,460,253,13
1981,1,29,1981.07945,24843168,476,291,20
1981,1,30,1981.08219,24843982,481,273,18
1981,1,31,1981.08493,24844796,498,257,11
1981,2,1,1981.08767,24845610,508,282,18
1981,2,2,1981.09041,24846424,503,282,16
1981,2,3,1981.09315,24847237,469,276,14
1981,2,4,1981.09589,24848051,519,305,21
1981,2,5,1981.09863,24848865,495,288,23
1981,2,6,1981.10137,24849679,482,274,17
1981,2,7,1981.10411,24850493,495,258,18
1981,2,8,1981.10685,24851306,460,269,18
1981,2,9,1981.10959,24852120,467,249,19
1981,2,10,1981.11233,24852934,487,279,19
1981,2,11,1981.11507,24853748,485,276,15
1981,2,12,1981.11781,24854562,483,280,19
1981,2,13,1981.12055,24855375,475,243,9
1981,2,14,1981.12329,24856189,503,272,12
1981,2,15,1981.12603,24857003,503,278,22
1981,2,16,1981.12877,24857817,465,249,16
1981,2,17,1981.13151,24858631,473,258,12
1981,2,18,1981.13425,24859445,479,245,17
1981,2,19,1981.13699,24860258,482,258,12
1981,2,20,1981.13973,24861072,481,263,9
1981,2,21,1981.14247,24861886,502,297,13
1981,2,22,1981.14521,24862700,472,262,19
1981,2,23,1981.14795,24863514,442,249,11
1981,2,24,1981.15068,24864327,473,269,6
1981,2,25,1981.15342,24865141,451,249,13
1981,2,26,1981.15616,24865955,431,219,12
1981,2,27,1981.1589,24866769,449,232,13
1981,2,28,1981.16164,24867583,458,246,15
1981,3,1,1981.16438,24868397,453,249,13
1981,3,2,1981.16712,24869210,492,253,9
1981,3,3,1981.16986,24870024,484,272,11
1981,3,4,1981.1726,24870838,435,240,12
1981,3,5,1981.17534,24871652,477,269,16
1981,3,6,1981.17808,24872466,462,228,18
1981,3,7,1981.18082,24873279,467,241,10
1981,3,8,1981.18356,24874093,454,227,14
1981,3,9,1981.1863,24874907,454,267,16
1981,3,10,1981.18904,24875721,463,248,16
1981,3,11,1981.19178,24876535,452,240,6
1981,3,12,1981.19452,24877348,516,276,11
1981,3,13,1981.19726,24878162,467,251,12
1981,3,14,1981.2,24878976,457,230,11
1981,3,15,1981.20274,24879790,447,230,13
1981,3,16,1981.20548,24880604,426,257,14
1981,3,17,1981.20822,24881418,451,261,9
1981,3,18,1981.21096,24882231,494,279,13
1981,3,19,1981.2137,24883045,423,233,11
1981,3,20,1981.21644,24883859,470,256,15
1981,3,21,1981.21918,24884673,478,249,10
1981,3,22,1981.22192,24885487,469,234,13
1981,3,23,1981.22466,24886300,443,253,12
1981,3,24,1981.2274,24887114,432,248,14
1981,3,25,1981.23014,24887928,475,288,23
1981,3,26,1981.23288,24888742,463,226,19
1981,3,27,1981.23562,24889556,456,232,10
1981,3,28,1981.23836,24890369,462,255,14
1981,3,29,1981.2411,24891183,434,233,11
1981,3,30,1981.24384,24891997,472,280,19
1981,3,31,1981.24658,24892811,425,231,9
1981,4,1,1981.24932,24893625,446,244,14
1981,4,2,1981.25205,24894439,476,246,15
1981,4,3,1981.25479,24895252,448,258,12
1981,4,4,1981.25753,24896066,477,264,6
1981,4,5,1981.26027,24896880,418,225,5
1981,4,6,1981.26301,24897694,467,259,8
1981,4,7,1981.26575,24898508,440,247,16
1981,4,8,1981.26849,24899321,416,234,10
1981,4,9,1981.27123,24900135,441,230,9
1981,4,10,1981.27397,24900949,461,264,11
1981,4,11,1981.27671,24901763,504,261,13
1981,4,12,1981.27945,24902577,489,257,8
1981,4,13,1981.28219,24903390,460,254,9
1981,4,14,1981.28493,24904204,437,238,11
1981,4,15,1981.28767,24905018,440,239,10
1981,4,16,1981.29041,24905832,419,210,12
1981,4,17,1981.29315,24906646,436,235,9
1981,4,18,1981.29589,24907460,494,281,15
1981,4,19,1981.29863,24908273,475,241,8
1981,4,20,1981.30137,24909087,413,232,14
1981,4,21,1981.30411,24909901,450,235,15
1981,4,22,1981.30685,24910715,415,223,13
1981,4,23,1981.30959,24911529,496,268,16
1981,4,24,1981.31233,24912342,445,213,10
1981,4,25,1981.31507,24913156,476,256,8
1981,4,26,1981.31781,24913970,436,218,9
1981,4,27,1981.32055,24914784,471,272,16
1981,4,28,1981.32329,24915598,466,243,11
1981,4,29,1981.32603,24916412,468,248,17
1981,4,30,1981.32877,24917225,474,278,18
1981,5,1,1981.33151,24918039,485,232,13
1981,5,2,1981.33425,24918853,493,244,7
1981,5,3,1981.33699,24919667,456,225,12
1981,5,4,1981.33973,24920481,452,243,14
1981,5,5,1981.34247,24921294,480,246,12
1981,5,6,1981.34521,24922108,487,278,14
1981,5,7,1981.34795,24922922,484,250,7
1981,5,8,1981.35068,24923736,470,253,8
1981,5,9,1981.35342,24924550,455,225,12
1981,5,10,1981.35616,24925363,473,260,14
1981,5,11,1981.3589,24926177,459,249,13
1981,5,12,1981.36164,24926991,466,260,14
1981,5,13,1981.36438,24927805,433,223,10
1981,5,14,1981.36712,24928619,441,221,15
1981,5,15,1981.36986,24929433,469,221,12
1981,5,16,1981.3726,24930246,442,225,9
1981,5,17,1981.37534,24931060,441,223,11
1981,5,18,1981.37808,24931874,441,241,8
1981,5,19,1981.38082,24932688,476,261,8
1981,5,20,1981.38356,24933502,454,252,4
1981,5,21,1981.3863,24934315,442,225,11
1981,5,22,1981.38904,24935129,465,249,5
1981,5,23,1981.39178,24935943,495,240,10
1981,5,24,1981.39452,24936757,503,256,11
1981,5,25,1981.39726,24937571,490,264,8
1981,5,26,1981.4,24938384,460,261,9
1981,5,27,1981.40274,24939198,463,239,12
1981,5,28,1981.40548,24940012,440,219,9
1981,5,29,1981.40822,24940826,480,243,12
1981,5,30,1981.41096,24941640,428,220,10
1981,5,31,1981.4137,24942454,432,211,9
1981,6,1,1981.41644,24943267,423,215,4
1981,6,2,1981.41918,24944081,444,232,9
1981,6,3,1981.42192,24944895,479,248,14
1981,6,4,1981.42466,24945709,443,218,12
1981,6,5,1981.4274,24946523,478,245,8
1981,6,6,1981.43014,24947336,479,231,9
1981,6,7,1981.43288,24948150,464,250,9
1981,6,8,1981.43562,24948964,441,223,10
1981,6,9,1981.43836,24949778,440,222,17
1981,6,10,1981.4411,24950592,435,234,11
1981,6,11,1981.44384,24951406,451,244,9
1981,6,12,1981.44658,24952219,451,223,8
1981,6,13,1981.44932,24953033,445,215,6
1981,6,14,1981.45205,24953847,466,248,7
1981,6,15,1981.45479,24954661,471,256,6
1981,6,16,1981.45753,24955475,447,238,9
1981,6,17,1981.46027,24956288,390,218,3
1981,6,18,1981.46301,24957102,417,211,10
1981,6,19,1981.46575,24957916,461,229,9
1981,6,20,1981.46849,24958730,494,268,10
1981,6,21,1981.47123,24959544,471,244,9
1981,6,22,1981.47397,24960357,449,239,13
1981,6,23,1981.47671,24961171,432,228,12
1981,6,24,1981.47945,24961985,505,263,7
1981,6,25,1981.48219,24962799,481,239,7
1981,6,26,1981.48493,24963613,445,239,5
1981,6,27,1981.48767,24964427,497,246,9
1981,6,28,1981.49041,24965240,490,250,7
1981,6,29,1981.49315,24966054,496,267,8
1981,6,30,1981.49589,24966868,463,231,8
1981,7,1,1981.49863,24967682,479,230,13
1981,7,2,1981.50137,24968496,408,209,13
1981,7,3,1981.50411,24969309,488,224,6
1981,7,4,1981.50685,24970123,493,232,8
1981,7,5,1981.50959,24970937,499,253,11
1981,7,6,1981.51233,24971751,478,249,7
1981,7,7,1981.51507,24972565,486,250,8
1981,7,8,1981.51781,24973378,507,250,13
1981,7,9,1981.52055,24974192,495,261,11
1981,7,10,1981.52329,24975006,467,224,10
1981,7,11,1981.52603,24975820,433,227,15
1981,7,12,1981.52877,24976634,465,224,12
1981,7,13,1981.53151,24977448,457,239,17
1981,7,14,1981.53425,24978261,448,243,21
1981,7,15,1981.53699,24979075,428,217,12
1981,7,16,1981.53973,24979889,448,222,9
1981,7,17,1981.54247,24980703,461,215,13
1981,7,18,1981.54521,24981517,454,229,12
1981,7,19,1981.54795,24982330,493,233,15
1981,7,20,1981.55068,24983144,454,228,8
1981,7,21,1981.55342,24983958,410,207,11
1981,7,22,1981.55616,24984772,415,231,13
1981,7,23,1981.5589,24985586,411,190,5
1981,7,24,1981.56164,24986399,437,213,13
1981,7,25,1981.56438,24987213,464,240,14
1981,7,26,1981.56712,24988027,450,208,9
1981,7,27,1981.56986,24988841,421,221,9
1981,7,28,1981.5726,24989655,427,219,9
1981,7,29,1981.57534,24990469,475,251,11
1981,7,30,1981.57808,24991282,414,211,12
1981,7,31,1981.58082,24992096,452,238,12
1981,8,1,1981.58356,24992910,483,221,15
1981,8,2,1981.5863,24993724,494,233,13
1981,8,3,1981.58904,24994538,460,227,11
1981,8,4,1981.59178,24995351,451,228,11
1981,8,5,1981.59452,24996165,448,223,4
1981,8,6,1981.59726,24996979,413,186,9
1981,8,7,1981.6,24997793,460,225,12
1981,8,8,1981.60274,24998607,505,241,19
1981,8,9,1981.60548,24999421,437,185,6
1981,8,10,1981.60822,25000234,494,238,17
1981,8,11,1981.61096,25001048,461,233,9
1981,8,12,1981.6137,25001862,429,208,10
1981,8,13,1981.61644,25002676,440,219,9
1981,8,14,1981.61918,25003490,425,196,14
1981,8,15,1981.62192,25004303,450,221,8
1981,8,16,1981.62466,25005117,448,238,7
1981,8,17,1981.6274,25005931,419,233,8
1981,8,18,1981.63014,25006745,456,234,7
1981,8,19,1981.63288,25007559,450,234,10
1981,8,20,1981.63562,25008372,436,233,9
1981,8,21,1981.63836,25009186,446,222,6
1981,8,22,1981.6411,25010000,487,231,10
1981,8,23,1981.64384,25010814,431,203,7
1981,8,24,1981.64658,25011628,446,238,13
1981,8,25,1981.64932,25012442,428,206,13
1981,8,26,1981.65205,25013255,400,213,9
1981,8,27,1981.65479,25014069,481,205,12
1981,8,28,1981.65753,25014883,423,199,5
1981,8,29,1981.66027,25015697,471,240,10
1981,8,30,1981.66301,25016511,467,247,13
1981,8,31,1981.66575,25017324,427,220,8
1981,9,1,1981.66849,25018138,454,230,17
1981,9,2,1981.67123,25018952,417,211,9
1981,9,3,1981.67397,25019766,402,201,11
1981,9,4,1981.67671,25020580,435,201,5
1981,9,5,1981.67945,25021393,448,223,13
1981,9,6,1981.68219,25022207,469,220,11
1981,9,7,1981.68493,25023021,436,223,16
1981,9,8,1981.68767,25023835,430,213,6
1981,9,9,1981.69041,25024649,415,218,13
1981,9,10,1981.69315,25025463,442,225,11
1981,9,11,1981.69589,25026276,434,224,8
1981,9,12,1981.69863,25027090,493,228,13
1981,9,13,1981.70137,25027904,477,241,10
1981,9,14,1981.70411,25028718,494,253,11
1981,9,15,1981.70685,25029532,427,219,11
1981,9,16,1981.70959,25030345,447,232,11
1981,9,17,1981.71233,25031159,438,216,6
1981,9,18,1981.71507,25031973,423,222,12
1981,9,19,1981.71781,25032787,421,195,8
1981,9,20,1981.72055,25033601,442,237,10
1981,9,21,1981.72329,25034415,477,258,13
1981,9,22,1981.72603,25035228,437,217,4
1981,9,23,1981.72877,25036042,439,246,18
1981,9,24,1981.73151,25036856,455,237,4
1981,9,25,1981.73425,25037670,496,238,12
1981,9,26,1981.73699,25038484,486,248,13
1981,9,27,1981.73973,25039297,474,251,13
1981,9,28,1981.74247,25040111,496,265,17
1981,9,29,1981.74521,25040925,438,226,9
1981,9,30,1981.74795,25041739,494,261,11
1981,10,1,1981.75068,25042553,482,257,6
1981,10,2,1981.75342,25043366,461,229,11
1981,10,3,1981.75616,25044180,483,251,10
1981,10,4,1981.7589,25044994,482,240,14
1981,10,5,1981.76164,25045808,509,269,8
1981,10,6,1981.76438,25046622,494,258,13
1981,10,7,1981.76712,25047436,454,241,9
1981,10,8,1981.76986,25048249,489,255,10
1981,10,9,1981.7726,25049063,441,221,9
1981,10,10,1981.77534,25049877,467,256,13
1981,10,11,1981.77808,25050691,499,275,17
1981,10,12,1981.78082,25051505,478,253,10
1981,10,13,1981.78356,25052318,474,255,23
1981,10,14,1981.7863,25053132,455,247,17
1981,10,15,1981.78904,25053946,450,234,15
1981,10,16,1981.79178,25054760,480,260,17
1981,10,17,1981.79452,25055574,497,265,17
1981,10,18,1981.79726,25056387,498,271,17
1981,10,19,1981.8,25057201,465,257,10
1981,10,20,1981.80274,25058015,471,262,11
1981,10,21,1981.80548,25058829,467,268,16
1981,10,22,1981.80822,25059643,442,245,8
1981,10,23,1981.81096,25060457,437,223,11
1981,10,24,1981.8137,25061270,504,271,15
1981,10,25,1981.81644,25062084,462,227,16
1981,10,26,1981.81918,25062898,435,233,7
1981,10,27,1981.82192,25063712,472,246,19
1981,10,28,1981.82466,25064526,457,246,14
1981,10,29,1981.8274,25065339,458,242,9
1981,10,30,1981.83014,25066153,480,255,18
1981,10,31,1981.83288,25066967,509,261,11
1981,11,1,1981.83562,25067781,469,250,11
1981,11,2,1981.83836,25068595,487,266,11
1981,11,3,1981.8411,25069408,462,232,12
1981,11,4,1981.84384,25070222,461,254,12
1981,11,5,1981.84658,25071036,470,252,8
1981,11,6,1981.84932,25071850,498,264,14
1981,11,7,1981.85205,25072664,491,258,16
1981,11,8,1981.85479,25073478,450,220,9
1981,11,9,1981.85753,25074291,464,256,14
1981,11,10,1981.86027,25075105,447,254,7
1981,11,11,1981.86301,25075919,474,246,13
1981,11,12,1981.86575,25076733,462,240,6
1981,11,13,1981.86849,25077547,480,237,6
1981,11,14,1981.87123,25078360,502,272,14
1981,11,15,1981.87397,25079174,482,259,13
1981,11,16,1981.87671,25079988,464,245,18
1981,11,17,1981.87945,25080802,491,263,18
1981,11,18,1981.88219,25081616,453,256,11
1981,11,19,1981.88493,25082430,471,247,7
1981,11,20,1981.88767,25083243,472,237,11
1981,11,21,1981.89041,25084057,497,251,11
1981,11,22,1981.89315,25084871,444,239,15
1981,11,23,1981.89589,25085685,496,266,7
1981,11,24,1981.89863,25086499,492,265,7
1981,11,25,1981.90137,25087312,447,253,13
1981,11,26,1981.90411,25088126,471,238,8
1981,11,27,1981.90685,25088940,536,295,9
1981,11,28,1981.90959,25089754,471,232,12
1981,11,29,1981.91233,25090568,474,240,19
1981,11,30,1981.91507,25091381,448,235,12
1981,12,1,1981.91781,25092195,503,279,15
1981,12,2,1981.92055,25093009,485,264,12
1981,12,3,1981.92329,25093823,475,238,13
1981,12,4,1981.92603,25094637,498,275,17
1981,12,5,1981.92877,25095451,483,236,20
1981,12,6,1981.93151,25096264,500,268,13
1981,12,7,1981.93425,25097078,464,262,10
1981,12,8,1981.93699,25097892,508,254,13
1981,12,9,1981.93973,25098706,480,285,22
1981,12,10,1981.94247,25099520,465,238,5
1981,12,11,1981.94521,25100333,488,260,10
1981,12,12,1981.94795,25101147,475,256,14
1981,12,13,1981.95068,25101961,470,249,17
1981,12,14,1981.95342,25102775,440,228,16
1981,12,15,1981.95616,25103589,453,241,14
1981,12,16,1981.9589,25104402,459,240,15
1981,12,17,1981.96164,25105216,447,244,17
1981,12,18,1981.96438,25106030,477,246,19
1981,12,19,1981.96712,25106844,541,286,19
1981,12,20,1981.96986,25107658,470,219,13
1981,12,21,1981.9726,25108472,493,271,19
1981,12,22,1981.97534,25109285,501,260,16
1981,12,23,1981.97808,25110099,526,291,19
1981,12,24,1981.98082,25110913,495,253,11
1981,12,25,1981.98356,25111727,511,282,8
1981,12,26,1981.9863,25112541,527,316,27
1981,12,27,1981.98904,25113354,522,287,19
1981,12,28,1981.99178,25114168,491,288,5
1981,12,29,1981.99452,25114982,466,246,7
1981,12,30,1981.99726,25115796,506,285,15
1981,12,31,1982,25116610,488,271,17
1982,1,1,1982.00274,25117424,546,314,27
1982,1,2,1982.00548,25118107,513,288,22
1982,1,3,1982.00822,25118791,500,279,21
1982,1,4,1982.01096,25119475,529,306,19
1982,1,5,1982.0137,25120158,529,309,17
1982,1,6,1982.01644,25120842,496,271,19
1982,1,7,1982.01918,25121526,510,322,24
1982,1,8,1982.02192,25122209,450,243,11
1982,1,9,1982.02466,25122893,507,296,23
1982,1,10,1982.0274,25123577,504,292,23
1982,1,11,1982.03014,25124260,527,288,15
1982,1,12,1982.03288,25124944,487,271,17
1982,1,13,1982.03562,25125628,533,296,22
1982,1,14,1982.03836,25126311,548,281,20
1982,1,15,1982.0411,25126995,533,278,10
1982,1,16,1982.04384,25127679,535,276,13
1982,1,17,1982.04658,25128362,516,303,19
1982,1,18,1982.04932,25129046,476,268,13
1982,1,19,1982.05205,25129730,496,278,17
1982,1,20,1982.05479,25130413,508,290,12
1982,1,21,1982.05753,25131097,472,272,20
1982,1,22,1982.06027,25131781,445,232,6
1982,1,23,1982.06301,25132464,513,281,12
1982,1,24,1982.06575,25133148,470,278,13
1982,1,25,1982.06849,25133832,465,274,20
1982,1,26,1982.07123,25134515,484,254,18
1982,1,27,1982.07397,25135199,456,233,14
1982,1,28,1982.07671,25135883,513,273,24
1982,1,29,1982.07945,25136566,495,261,16
1982,1,30,1982.08219,25137250,538,292,22
1982,1,31,1982.08493,25137934,486,275,18
1982,2,1,1982.08767,25138617,511,299,12
1982,2,2,1982.09041,25139301,459,256,25
1982,2,3,1982.09315,25139985,462,255,14
1982,2,4,1982.09589,25140668,512,300,10
1982,2,5,1982.09863,25141352,440,229,18
1982,2,6,1982.10137,25142036,479,243,11
1982,2,7,1982.10411,25142719,480,261,16
1982,2,8,1982.10685,25143403,485,289,11
1982,2,9,1982.10959,25144087,480,256,14
1982,2,10,1982.11233,25144770,467,267,14
1982,2,11,1982.11507,25145454,491,278,25
1982,2,12,1982.11781,25146138,444,216,14
1982,2,13,1982.12055,25146821,477,246,22
1982,2,14,1982.12329,25147505,519,272,17
1982,2,15,1982.12603,25148189,458,224,10
1982,2,16,1982.12877,25148873,476,246,9
1982,2,17,1982.13151,25149556,466,238,17
1982,2,18,1982.13425,25150240,472,264,12
1982,2,19,1982.13699,25150924,470,256,20
1982,2,20,1982.13973,25151607,466,247,18
1982,2,21,1982.14247,25152291,486,269,25
1982,2,22,1982.14521,25152975,437,238,9
1982,2,23,1982.14795,25153658,441,247,13
1982,2,24,1982.15068,25154342,462,246,19
1982,2,25,1982.15342,25155026,460,262,10
1982,2,26,1982.15616,25155709,479,252,14
1982,2,27,1982.1589,25156393,491,278,22
1982,2,28,1982.16164,25157077,441,240,16
1982,3,1,1982.16438,25157760,515,283,17
1982,3,2,1982.16712,25158444,484,284,17
1982,3,3,1982.16986,25159128,504,275,24
1982,3,4,1982.1726,25159811,510,286,22
1982,3,5,1982.17534,25160495,492,274,12
1982,3,6,1982.17808,25161179,487,274,11
1982,3,7,1982.18082,25161862,486,288,14
1982,3,8,1982.18356,25162546,464,258,18
1982,3,9,1982.1863,25163230,489,262,15
1982,3,10,1982.18904,25163913,478,261,18
1982,3,11,1982.19178,25164597,500,274,18
1982,3,12,1982.19452,25165281,507,293,19
1982,3,13,1982.19726,25165964,506,266,18
1982,3,14,1982.2,25166648,462,251,8
1982,3,15,1982.20274,25167332,471,255,16
1982,3,16,1982.20548,25168015,507,289,27
1982,3,17,1982.20822,25168699,456,250,12
1982,3,18,1982.21096,25169383,484,271,10
1982,3,19,1982.2137,25170066,445,222,11
1982,3,20,1982.21644,25170750,491,256,12
1982,3,21,1982.21918,25171434,474,277,21
1982,3,22,1982.22192,25172117,485,253,14
1982,3,23,1982.22466,25172801,482,249,15
1982,3,24,1982.2274,25173485,509,269,20
1982,3,25,1982.23014,25174168,503,303,24
1982,3,26,1982.23288,25174852,487,249,15
1982,3,27,1982.23562,25175536,503,265,22
1982,3,28,1982.23836,25176219,457,250,15
1982,3,29,1982.2411,25176903,519,293,20
1982,3,30,1982.24384,25177587,462,250,22
1982,3,31,1982.24658,25178270,492,268,21
1982,4,1,1982.24932,25178954,464,240,11
1982,4,2,1982.25205,25179638,478,239,15
1982,4,3,1982.25479,25180322,477,264,17
1982,4,4,1982.25753,25181005,447,244,14
1982,4,5,1982.26027,25181689,488,272,16
1982,4,6,1982.26301,25182373,498,274,13
1982,4,7,1982.26575,25183056,502,279,16
1982,4,8,1982.26849,25183740,490,269,14
1982,4,9,1982.27123,25184424,474,258,13
1982,4,10,1982.27397,25185107,502,295,17
1982,4,11,1982.27671,25185791,492,265,14
1982,4,12,1982.27945,25186475,535,295,25
1982,4,13,1982.28219,25187158,528,259,14
1982,4,14,1982.28493,25187842,504,274,19
1982,4,15,1982.28767,25188526,521,307,21
1982,4,16,1982.29041,25189209,516,291,25
1982,4,17,1982.29315,25189893,552,278,22
1982,4,18,1982.29589,25190577,416,216,16
1982,4,19,1982.29863,25191260,477,247,13
1982,4,20,1982.30137,25191944,460,258,12
1982,4,21,1982.30411,25192628,471,275,22
1982,4,22,1982.30685,25193311,469,261,23
1982,4,23,1982.30959,25193995,505,275,21
1982,4,24,1982.31233,25194679,505,280,10
1982,4,25,1982.31507,25195362,477,263,17
1982,4,26,1982.31781,25196046,521,295,22
1982,4,27,1982.32055,25196730,485,265,14
1982,4,28,1982.32329,25197413,453,256,19
1982,4,29,1982.32603,25198097,445,237,11
1982,4,30,1982.32877,25198781,456,235,6
1982,5,1,1982.33151,25199464,525,308,20
1982,5,2,1982.33425,25200148,476,255,17
1982,5,3,1982.33699,25200832,450,235,14
1982,5,4,1982.33973,25201515,466,236,11
1982,5,5,1982.34247,25202199,460,235,11
1982,5,6,1982.34521,25202883,450,241,14
1982,5,7,1982.34795,25203566,494,284,15
1982,5,8,1982.35068,25204250,480,242,11
1982,5,9,1982.35342,25204934,473,253,14
1982,5,10,1982.35616,25205617,505,270,13
1982,5,11,1982.3589,25206301,471,275,16
1982,5,12,1982.36164,25206985,449,257,11
1982,5,13,1982.36438,25207668,488,272,16
1982,5,14,1982.36712,25208352,462,227,8
1982,5,15,1982.36986,25209036,479,242,15
1982,5,16,1982.3726,25209719,490,250,18
1982,5,17,1982.37534,25210403,460,245,12
1982,5,18,1982.37808,25211087,468,274,14
1982,5,19,1982.38082,25211771,445,235,10
1982,5,20,1982.38356,25212454,469,242,14
1982,5,21,1982.3863,25213138,430,236,12
1982,5,22,1982.38904,25213822,489,240,8
1982,5,23,1982.39178,25214505,458,239,16
1982,5,24,1982.39452,25215189,484,262,9
1982,5,25,1982.39726,25215873,476,273,12
1982,5,26,1982.4,25216556,425,222,13
1982,5,27,1982.40274,25217240,477,241,10
1982,5,28,1982.40548,25217924,473,226,16
1982,5,29,1982.40822,25218607,478,249,8
1982,5,30,1982.41096,25219291,444,229,14
1982,5,31,1982.4137,25219975,447,237,12
1982,6,1,1982.41644,25220658,467,249,18
